Date,Sender,Message
2024-10-18 10:52:23+00:00,-1001236360901,Garuda Construction IPO Listing Day Bulk Deals
2024-10-18 10:13:14+00:00,-1001236360901,Hyundai IPO Grey Market Discount is now 80
2024-10-18 09:10:35+00:00,-1001236360901,"GMP Activated 

Latest GMP 120, 36000 per lot"
2024-10-18 07:14:51+00:00,-1001236360901,"Hyundai IPO Grey Market Discount Falls to 75 now

Not a single attempt of recovery"
2024-10-18 06:25:17+00:00,-1001236360901,"Latest GMP

Hyundai -60
Waaree 1275"
2024-10-18 05:16:33+00:00,-1001236360901,"Closing Today

GMP 1.38L (96%)"
2024-10-18 04:23:00+00:00,-1001236360901,New Mainboard IPO
2024-10-18 03:54:52+00:00,-1001236360901,Major Crack in Indices Today
2024-10-18 02:39:19+00:00,-1001236360901,"Deepak Builders IPO Complete Details

GMP 32 (16%)"
2024-10-17 15:52:57+00:00,-1001236360901,"History Has Been Created in Hyundai Motor IPO | Final Day Review
https://youtu.be/rDS-WFV_WRM"
2024-10-17 15:09:41+00:00,-1001236360901,"Hyundai IPO Grey Market Discount is now -33

Non-stop fall from 30 to -30 today, without any attempt to recover after dropping below 0."
2024-10-17 14:24:06+00:00,-1001236360901,"Market Review | Portfolio Update | Strategy
https://youtu.be/ZFX5za_oU8I"
2024-10-17 14:17:47+00:00,-1001236360901,Hyundai IPO Meme
2024-10-17 14:00:12+00:00,-1001236360901,"Now Waaree Energies IPO in Pressure


GMP Falls to 1200 (80%) from 1615 (107%)"
2024-10-17 11:33:11+00:00,-1001236360901,"For the First time, Hyundai IPO GMP goes into Discount

-5

Every level has been breached."
2024-10-17 11:14:03+00:00,-1001236360901,"🚨BIG BREAKING

Hyundai IPO GMP Falls to 0

From 1000 to 0
The Biggest Destruction in the History of IPOs"
2024-10-17 10:47:32+00:00,-1001236360901,"Even QIBs didn’t come for Hyundai IPO.

Just 38660Crs 7x

The price band increase completely destroyed the enthusiasm for this IPO."
2024-10-17 10:28:57+00:00,-1001236360901,Today's Nifty 500 Stock Heatmap
2024-10-17 09:33:37+00:00,-1001236360901,"BREAKING

GREY MARKET Halted in Hyundai IPO

Last GMP 13"
2024-10-17 09:08:55+00:00,-1001236360901,"Hyundai Motor IPO Subscriptions at 2:30 PM

QIB 36662Cr 6.61x

Application Wise 
bHNI 9379 0.07x
sHNI 28516 0.42x
Retail  1827404 0.26x

Total 2.22x

GMP 15"
2024-10-17 07:31:36+00:00,-1001236360901,"BREAKING

HYUNDAI IPO Crosses 1x Subscription

IPO Sails Through 

GMP 21"
2024-10-17 07:04:26+00:00,-1001236360901,"Afcons Infrastructure Limited IPO Expected Next Week

Tentative Dates 24 - 28 Oct"
2024-10-17 06:33:24+00:00,-1001236360901,"Hyundai Motor IPO Subscriptions at 12 PM

QIB 5040Cr 0.91x

Application Wise 
bHNI 5345 0.04x
sHNI 23543 0.35x
Retail 1648259 0.23x

Total 0.55x"
2024-10-17 05:59:35+00:00,-1001236360901,"Hyundai Motor IPO GMP at All Time Low on the Final Day

Latest GMP 10 (0.5%)"
2024-10-17 05:10:11+00:00,-1001236360901,"Waaree Energies IPO GMP Opens with a Bang today 💥 

Latest GMP 1615 (107%) 🔥"
2024-10-17 04:25:53+00:00,-1001236360901,"Pranik Logistics SME IPO Listed at a premium of just 2

GMP High of 16
Last GMP 4

HNI Subscription 740x"
2024-10-17 03:52:53+00:00,-1001236360901,"Biggest SME IPO Till Date

Opening in 22 October 

GMP Not Activated"
2024-10-16 16:04:37+00:00,-1001236360901,"Hyundai Motor IPO Final Decision 
https://youtu.be/w13aUSOswaw"
2024-10-16 14:35:20+00:00,-1001236360901,"Major Crack in Hyundai IPO GMP

Fresh Low of 10

From 1000 to 10
What a downfall"
2024-10-16 13:50:31+00:00,-1001236360901,"Hyundai Motor IPO Day 2 Subscriptions

Dull Day as compared to Day 1"
2024-10-16 13:26:52+00:00,-1001236360901,"Hyundai IPO GMP Makes New Low

Latest GMP 18 (0.9%)

Major Crack"
2024-10-16 12:41:19+00:00,-1001236360901,"Market Review | Portfolio Update and Stocks from here
https://youtu.be/sLaNtmpkeFA"
2024-10-16 11:12:49+00:00,-1001236360901,
2024-10-16 10:03:16+00:00,-1001236360901,"Huge Demand in Waaree Energies IPO 

Application Rates
bHNI 15300 (New High)
Retail 1900 (New High)"
2024-10-16 08:49:27+00:00,-1001236360901,"Waaree Energies IPO Near 100% 

Latest GMP 1440 (96%)

Huge Demand"
2024-10-16 07:53:53+00:00,-1001236360901,"Hyundai Motor IPO Crash Continues

Latest GMP 25
GMP Low 22"
2024-10-16 06:56:05+00:00,-1001236360901,"Hyundai Motor IPO GMP Again in Pressure

Latest GMP 35 
Swing High of 63"
2024-10-16 05:54:01+00:00,-1001236360901,Hyundai vs Maruti Suzuki Comparison
2024-10-16 04:40:20+00:00,-1001236360901,"Huge Demand in Waaree Energies IPO

Latest GMP

bHNI 14500
sHNI 5000
Retail 1900"
2024-10-16 04:06:59+00:00,-1001236360901,"Waaree Energies IPO Complete Details

Price Band is Reduced to 1503 
GM was expecting at 1550

GMP Blasted to 1300 (86.5%)"
2024-10-15 16:18:45+00:00,-1001236360901,"Hyundai Motor IPO Day 1 Review | Get Ready for NTPC Green IPO
https://youtu.be/NhywIeVTVdI"
2024-10-15 16:04:48+00:00,-1001236360901,"Lakshya Powertech SME IPO Anchor Investors Details

HDFC Bank as an Anchor 

IPO Opens Tomorrow

Latest GMP 1.3L"
2024-10-15 14:37:09+00:00,-1001236360901,"Market Review | Portfolio Update and Strategy
https://youtu.be/OIIfSbxmNAI"
2024-10-15 14:13:36+00:00,-1001236360901,"BREAKING

GMP Reactivated in NTPC Green

Latest GMP 42"
2024-10-15 12:22:53+00:00,-1001236360901,"Hyundai Motor IPO Day 1 Subscription Figures

GMP 59 (3%)"
2024-10-15 09:55:43+00:00,-1001236360901,"SEBI Approves IPOs of 
1. Sagility India
2. Senores Pharma"
2024-10-15 09:15:49+00:00,-1001236360901,"Hyundai Motor IPO Day 1

So far better than expected subscriptions in Retail Category

GMP Shoots to 58 (3%)"
2024-10-15 08:10:41+00:00,-1001236360901,"Latest GMP

Hyundai 40
Waaree 1150"
2024-10-15 05:54:46+00:00,-1001236360901,"Huge Selling in Hyundai IPO

Latest GMP 24

Fresh Low"
2024-10-15 05:19:17+00:00,-1001236360901,"Waaree Energies IPO RHP

Dates : 21-23 October
Issue Size : Fresh - 3600 Cr + OFS - 48 Lakh Shares

Please Note: There is no Shareholder Quota"
2024-10-15 04:19:25+00:00,-1001236360901,"Garuda Construction IPO Lists at a premium of 10, 10.53%

Good Listing against last GMP of 0.5
GMP High of 60"
2024-10-14 17:27:15+00:00,-1001236360901,"Action in Waaree Energies IPO GMP

Latest GMP 1225

Application Rate
bHNI 13500"
2024-10-14 16:53:25+00:00,-1001236360901,"Hyundai Motor IPO Opens Tomorrow | Apply or Avoid

https://youtu.be/6QDVXnR5AZ4"
2024-10-14 15:53:49+00:00,-1001236360901,"Hyundai Motors IPO Anchor List

225 Names,Biggest Ever

GMP Surges to 45 (2.3%)"
2024-10-14 15:43:48+00:00,-1001236360901,"Market Review | Portfolio New Addition | Stocks and Strategy for Tomorrow
https://youtu.be/xO1f-33e2eg"
2024-10-14 07:20:58+00:00,-1001236360901,"Hyundai IPO GMP Crash Continues

GMP Makes New Low 42"
2024-10-13 15:03:45+00:00,-1001236360901,"Hyundai IPO GMP Crash Continues

GMP Makes New Low 55"
2024-10-13 07:51:27+00:00,-1001236360901,"Amid a CRASH in Hyundai IPO GMP, a social media post by Hyundai’s Pakistan arm supporting Kashmir Solidarity is going viral among Indian investors, who are now calling to boycott the IPO. This has contributed BIG to the decline in GMP.

In February 2022, Hyundai Pakistan’s post supporting Kashmir Solidarity Day triggered backlash in India, with calls for a boycott. Hyundai India distanced itself from the post but did not issue an apology, instead emphasizing that the company avoids political stances."
2024-10-13 05:23:54+00:00,-1001236360901,"Weekly Market Review Video | How to Invest in US Market
https://youtu.be/eHvVjzrJd68"
2024-10-12 04:23:09+00:00,-1001236360901,"Reasons Regarding GMP Crash  in Hyundai Motors IPO

🔸 It is 100% OFS. Means offer for sale. Not a single money goes to company. All money from our pocket is going to promoter's pocket. And that too in Korea. So this is big loot of India. 
🔸 Exorbitant rise in dividend payout to the parent by taking money out of cash reserves, just before IPO. Look like captain is jumping out of ship before others🙄
🔸 Sharp increase in royalty payment percentage to the parent, also just before IPO. 
🔸 Launching IPO with full of face component at Big Bull market valuations, while automotive market is struggling.
🔸 Over valued IPO.
🔸 Hyundai sale decreased by 5% in July.
🔸 Peer companies are undervalued and with lower P/E ratio like Tata Motors. 
🔸 This is historically big IPO, so supply is huge. So less chances of listing gain.

~ Forwarded. Courtesy to the OP."
2024-10-11 18:02:38+00:00,-1001236360901,"Garuda Construction IPO Allotment Link

https://www.linkintime.co.in/Initial_Offer/public-issues.html

GMP goes into discount 
-3"
2024-10-11 17:10:57+00:00,-1001236360901,"Hyundai IPO GMP Crash Continues

Latest GMP 60

New Low

Non Stop Pressure | No Buyers"
2024-10-11 13:36:12+00:00,-1001236360901,"Market Review | Portfolio Update 
https://youtu.be/60zVGguN3xE"
2024-10-11 09:30:07+00:00,-1001236360901,"Hyundai IPO GMP Crash Continues

Latest GMP 75

New Low

Non Stop Pressure | No Buyers"
2024-10-11 06:46:10+00:00,-1001236360901,"Hyundai IPO Latest GMP

100 (5%)"
2024-10-10 18:19:10+00:00,-1001236360901,"Garuda Construction IPO Final Figures

GMP 0"
2024-10-10 13:55:05+00:00,-1001236360901,"Market Review, Stocks, Sectors and Strategy
https://youtu.be/9aMNCEyT4zs"
2024-10-10 11:35:29+00:00,-1001236360901,"BREAKING

Waaree Energies IPO EXPECTED DATES : 22-25 October

Expected Price : 1550

Latest GMP 1200"
2024-10-10 09:23:47+00:00,-1001236360901,"Waaree Energies IPO GMP Activated

850"
2024-10-10 06:45:16+00:00,-1001236360901,"Garuda Construction IPO Day 2 Subscriptions at 12:15PM

QIBs 52Cr 0.91x

Application Wise 
bHNI 444 0.35x
sHNI 3740 5.92x
Retail 593776 9.58x

GMP 0"
2024-10-09 15:41:37+00:00,-1001236360901,"Market View and Sectors in Focus

https://youtu.be/ACzB_HIMRW0"
2024-10-09 12:27:17+00:00,-1001236360901,Garuda Construction IPO Day 2
2024-10-09 07:55:04+00:00,-1001236360901,"NSDL IPO Approved by SEBI

CDSL 7.6% UP"
2024-10-09 06:28:26+00:00,-1001236360901,"Carnage in GMP

Hyundai 105 (5.5%)
Garuda 0

No buyer, Free-fall"
2024-10-09 05:07:30+00:00,-1001236360901,"India Biggest IPOs

1) Hyundai:27300 Cr
2) LIC: 21,000 Cr
3) Paytm: 18,300 Cr
4) Coal India: 15,199 Cr
5) GIC India: 11,257 Cr
6) SBI Cards: 10,341 Cr
7) Reliance Power: 10,123 Cr
8) New India: 9,586 Cr
9) Zomato: 9,375 Cr
10) DLF: 9,188 Cr
11) HDFC Life: 8,695 Cr
12) SBI Life: 8,389 Cr"
2024-10-09 03:06:58+00:00,-1001236360901,Hyundai Motor IPO Complete Details
2024-10-08 15:45:28+00:00,-1001236360901,"Hyundai Motor IPO Details and Grey Market Update so Far
https://youtu.be/l_pCGZYiWwY"
2024-10-08 14:52:15+00:00,-1001236360901,"Hyundai IPO GMP Crash Continues

Latest GMP 150

New Low

No one is interested in buying"
2024-10-08 14:24:42+00:00,-1001236360901,"Market Review | Election Results Impact on Market | IT Index in Action
https://youtu.be/MQ8sf3NLvzo"
2024-10-08 12:00:16+00:00,-1001236360901,"1️⃣2️⃣3️⃣4️⃣ Hyundai Motors IPO RHP Filed

📅 Dates : 15 - 17 October"
2024-10-08 10:22:24+00:00,-1001236360901,"Hyundai IPO GMP Stopped

Latest GMP 185 (Fresh Low)

Free fall"
2024-10-08 09:48:55+00:00,-1001236360901,"Hyundai IPO GMP Crash Continues

Latest GMP 230

New Low

As price band is increased from 1750 to 1960 there is massive selling in GM"
2024-10-08 09:10:26+00:00,-1001236360901,Hyundai Motor IPO Updates
2024-10-08 07:30:03+00:00,-1001236360901,"Hero Motors recently decided to withdraw its DRHP for a proposed ₹900 crore IPO.

DRHP was initially filed with SEBI in August 2024, with plans for a fresh issue of shares and an OFS. However, on October 5, 2024, the company chose not to proceed with the listing."
2024-10-08 05:26:00+00:00,-1001236360901,"Hyundai Motor IPO PriceBand 1900-1960

Increased from 1750

Latest GMP Surges to 300(15%)"
2024-10-08 04:23:39+00:00,-1001236360901,"Big Accident in Subam Papers SME IPO

Last GMP of 18000
Listed at a Loss of 8000"
2024-10-08 04:15:30+00:00,-1001236360901,"Another Accident in SME IPO Listing 

Paramount SME IPO Listed at 6% Discount

Loss of 8400"
2024-10-07 15:59:08+00:00,-1001236360901,"PKH Ventures Comes with a Different Name
https://youtu.be/mAqT_-5LMns"
2024-10-07 15:40:31+00:00,-1001236360901,Garuda Construction IPO Anchor List
2024-10-07 14:33:14+00:00,-1001236360901,"Market Review | Levels from Now | Strategy
https://youtu.be/AqyXjefIqys"
2024-10-07 11:52:42+00:00,-1001236360901,"GMP Stopped in Hyundai IPO

Last GMP 260 (Fresh Low)

According to Sources, RHP will be filed today."
2024-10-07 09:56:49+00:00,-1001236360901,Bajaj Housing Finance Locked in 10% Lower Circuit
2024-10-07 04:50:49+00:00,-1001236360901,"GMP Stopped in Garuda Construction IPO

Last GMP 10

From 60 to 10"
2024-10-07 04:23:50+00:00,-1001236360901,"HVAX Technologies SME IPO Lists at a Premium of 28(6.11%)

Last GMP 7500
Listed at a gain of 8400

Good one"
2024-10-07 04:21:00+00:00,-1001236360901,"Another Accident in SME IPO Listing

Saj Hotels SME IPO Lists at discount of 10 (15.38%)

Loss of 20000"
2024-10-07 03:08:12+00:00,-1001236360901,
2024-10-07 03:08:12+00:00,-1001236360901,"Effective from Today NSE Puts ESM Criteria in SME's Segment

Stage #1 
5% circuit T2T

Stage #2 
2% circuit T2T."
2024-10-06 15:15:48+00:00,-1001236360901,"Pressure in Garuda Construction IPO GMP

Latest GMP Falls to 18"
2024-10-06 09:53:27+00:00,-1001236360901,"Weekly Market Review Video 
https://youtu.be/LMi4iol4H7o"
2024-10-05 15:15:33+00:00,-1001236360901,"Hyundai IPO GMP Crash Continues

Latest GMP 270

New Low

From 1000 to 270
No one is interested in Buying"
2024-10-05 03:57:06+00:00,-1001236360901,Diffusion Engineers IPO Listing Day Bulk Deals
2024-10-04 17:19:18+00:00,-1001236360901,"Diffusion Engineers IPO Post Listing | Hyundai IPO Can be Cancelled?
https://youtu.be/fnS5vjXhKW0"
2024-10-04 15:57:54+00:00,-1001236360901,"Market Review | Portfolio Updates and Strategy
https://youtu.be/fBlVcO2NV50"
2024-10-04 13:35:51+00:00,-1001236360901,"GMP Activated in Garuda Construction IPO 

Latest GMP 50"
2024-10-04 10:20:25+00:00,-1001236360901,Nifty 50 Weekly HeatMap
2024-10-04 04:29:56+00:00,-1001236360901,"Sahasra Electronics SME IPO Listed at 90% Upper Circuit

Last GMP 80000
Listing Gains 101880"
2024-10-04 04:25:00+00:00,-1001236360901,"Diffusion Engineers IPO Lists at a Premium of 25.5 (15%)

Last GMP 58
Very Poor Listing"
2024-10-04 03:33:08+00:00,-1001236360901,"Diffusion Engineers IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/diffusion-engineers-ltd/diffnkg/544264/

Last GMP 58 (35%)"
2024-10-03 16:49:21+00:00,-1001236360901,"Diffusion Engineers IPO Listing Strategy | KRN Heat IPO | Other IPO Updates
https://youtu.be/yqGhq91bwD8"
2024-10-03 15:58:51+00:00,-1001236360901,"Diffusion Engineers IPO Listing Tomorrow

Latest GMP 58 (35%)"
2024-10-03 15:06:42+00:00,-1001236360901,"Market Review | Portfolio View and Strategy 
https://youtu.be/gKOVYWUHY7U"
2024-10-03 11:12:33+00:00,-1001236360901,Hyundai IPO coming on October 14
2024-10-03 04:26:41+00:00,-1001236360901,"Great Listing in SME Space as well

TechEra last GMP was 22, listed at 43"
2024-10-03 04:16:27+00:00,-1001236360901,"KRN Heat Exchanger IPO Listed at a premium of 260 (118%)

Superb Listing"
2024-10-03 03:55:03+00:00,-1001236360901,"KRN Heat Exchanger IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/krn-heat-exchanger-and-refrigeration-ltd/krn/544263/

Last GMP 248 (113%)"
2024-10-02 16:08:19+00:00,-1001236360901,"KRN Heat Exchanger IPO Listing Strategy
https://youtu.be/cZhBoUJhoyc"
2024-10-02 14:46:11+00:00,-1001236360901,"Market Review | Portfolio Update | Stocks and Strategy for Tomorrow
https://youtu.be/zD-QnSlksO4"
2024-10-02 05:54:08+00:00,-1001236360901,"Hyundai IPO GMP Crash Continues

Latest GMP 330

New Low"
2024-10-02 04:53:08+00:00,-1001236360901,"Diffusion Engineer IPO Allotment Link

https://ipo.bigshareonline.com/IPO_Status.html"
2024-10-01 17:54:25+00:00,-1001236360901,"Sahasra Electronics SME IPO Allotment Out

https://ipo.bigshareonline.com/IPO_Status.html"
2024-10-01 16:28:31+00:00,-1001236360901,"Hyundai IPO Latest GMP

After a short recovery GMP again in Pressure

Latest GMP 345

Application Rate
bHNI 22000
sHNI 5600
Retail 2350"
2024-10-01 13:21:00+00:00,-1001236360901,"Latest Unlisted Market Rates for the Upcoming IPOs

Waaree Energies 2700
Vikram Solar 410
HDB Financial Services 1400
Hexaware 1050
Mobikwik 650"
2024-10-01 12:46:53+00:00,-1001236360901,"Uploaded a Meme on KRN Heat Exchanger IPO Allotment 

Do Check Out : https://www.instagram.com/thewealthmagnetofficial/reel/DAlOf-0PSiM/"
2024-10-01 08:28:05+00:00,-1001236360901,"Latest GMP

KRN 250 (113%)
Hyundai 410"
2024-10-01 06:44:06+00:00,-1001236360901,
2024-10-01 05:43:44+00:00,-1001236360901,"As Hyundai IPO is Now Approved by SEBI

TENTATIVE IPO Dates are 16-18 October, 2024

Retail Portion  : 35%

Expected Issue Size : 25,000 Crores"
2024-10-01 05:04:50+00:00,-1001236360901,New Mainboard IPO
2024-10-01 04:16:26+00:00,-1001236360901,"Swiggy, Hyundai, Mamata Machinery, Acme Solar, Vishal Mega Mart, Innovision

These IPOs Approved by SEBI

Can be expected very soon now"
2024-10-01 03:08:31+00:00,-1001236360901,"KRN Heat Exchanger IPO Allotment Link

https://ipo.bigshareonline.com/IPO_Status.html"
2024-09-30 16:10:03+00:00,-1001236360901,"Diffusion Engineers IPO Allotment Chances | Fake Telegram Channel Problem Solution
https://youtu.be/NbQYFzixiPc"
2024-09-30 15:17:08+00:00,-1001236360901,"Recovery in Hyundai IPO GMP

Latest GMP 430"
2024-09-30 14:03:47+00:00,-1001236360901,"Market Review and Strategy
https://youtu.be/1skdJOyGgks"
2024-09-30 10:01:24+00:00,-1001236360901,"Diffusion Engineers IPO Day 3 Subscriptions at 3:30 PM

QIBs 2508Cr 80x

Application Wise
bHNI 29725 39x
sHNI 74338 195x
Retail 2623876 70.52x

Latest GMP 55 (33%)"
2024-09-30 09:04:59+00:00,-1001236360901,
2024-09-30 09:04:59+00:00,-1001236360901,"Sahasra Electronics Solutions SME IPO Anchor Investors Details

HDFC Bank entry as an Achor Investor

GMP 80000

IPO by Hem Securities

Closing Today"
2024-09-30 08:50:05+00:00,-1001236360901,"Diffusion Engineers IPO Day 3 Subscriptions at 2:20 PM

QIBs 644Cr 20.5x

Application Wise
bHNI 21547 28.4x
sHNI 59342 156.16x
Retail 2310594 62x

Latest GMP 48 (29%)"
2024-09-30 07:55:53+00:00,-1001236360901,"Diffusion Engineers IPO Day 3 Subscriptions at 1:20 PM

QIBs 120.57Cr 3.84x

Application Wise
bHNI 18421 24.27x
sHNI 52337 137.74x
Retail 2125964 57.14x

Latest GMP 48 (29%) New Low"
2024-09-30 06:59:58+00:00,-1001236360901,"SME IPO GMPs

Sahasra 70000
Forge Auto 15000
Divyadhan 27000 ST
Subam Papers 48000"
2024-09-30 06:30:01+00:00,-1001236360901,"Hyundai IPO GMP Crash Continues

Latest GMP 340

New Low"
2024-09-30 04:18:22+00:00,-1001236360901,"Manba Finance IPO Lists at a premium of 25, 20.83%

Last GMP 33
GMP High of 64%

Weak Listing"
2024-09-30 03:30:39+00:00,-1001236360901,"Manba Finance IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today


BSE
https://www.bseindia.com/stock-share-price/manba-finance-ltd/manba/544262/

Last GMP 33 (28%)"
2024-09-29 15:05:58+00:00,-1001236360901,"Strategy for Upcoming Week

https://youtu.be/hLZiyczAUyk"
2024-09-29 14:32:06+00:00,-1001236360901,"Hyundai IPO GMP Crash Continues

Latest GMP 350

Application Deals Halted"
2024-09-29 12:57:33+00:00,-1001236360901,"Diffusion Engineers IPO Apply or Not
https://youtu.be/zUx7U8PimKw"
2024-09-29 11:33:48+00:00,-1001236360901,"Hyundai IPO GMP Crashed

High of 1000
Latest GMP 440

Huge and Non-Stop Selling from 650 levels"
2024-09-29 11:05:09+00:00,-1001236360901,"Manba Finance IPO Listing Strategy
https://youtu.be/1km0z_b8L_A"
2024-09-28 11:11:09+00:00,-1001236360901,"Continuous Pressure in Manba Finance IPO GMP

Latest GMP 38 (32%)

Low of 36"
2024-09-27 17:29:46+00:00,-1001236360901,"Continuous Pressure in Hyundai IPO GMP

GMP falls to 590 now (New Low)"
2024-09-27 14:12:17+00:00,-1001236360901,"KRN Heat Exchanger IPO Allotment Chances | Discussion on Hyundai IPO
https://youtu.be/e98OPMq2OoI"
2024-09-27 12:10:29+00:00,-1001236360901,"Massive Pressure in Hyundai IPO GMP

Latest GMP 600 (Fresh Low)"
2024-09-27 10:54:36+00:00,-1001236360901,"KRN Heat Exchanger IPO Day 3 Subscriptions at 4:24PM

QIBs 17298Cr 253x Closed

Application Wise
bHNI 143226 81.9x Closed
sHNI 319689 365.8x Closed
Retail 5552560 65.64x

Total 60.2 Lakh Applications"
2024-09-27 10:08:47+00:00,-1001236360901,"Hyundai IPO Latest GMP

650

Application Rates
bHNI 31000
sHNI 7200
Retail 4000"
2024-09-27 09:01:54+00:00,-1001236360901,"KRN Heat Exchanger IPO Day 3 Subscriptions at 2:30PM

QIBs 6850Cr 100x

Application Wise
bHNI 123997 71x
sHNI 284236 325x
Retail 5160538 61x

Total 55.68Lakh Application so far"
2024-09-27 08:48:22+00:00,-1001236360901,"📅 Hyundai IPO Tentative Dates

14 - 16 October 

Latest GMP 700"
2024-09-27 08:14:45+00:00,-1001236360901,Swiggy IPO UDRHP
2024-09-27 07:31:15+00:00,-1001236360901,"KRN Heat Exchanger IPO Day 3 Subscriptions at 1PM

QIBs 602Cr 8.82x

Application Wise
bHNI 94434 54x
sHNI 239500 274x
Retail 4741052 56x"
2024-09-27 07:12:58+00:00,-1001236360901,"Manba Finance IPO GMP Observes Massive Pressure Post Allotment

GMP Falls to 45(38%) from 64 (53%)"
2024-09-27 06:56:35+00:00,-1001236360901,"Top 5 IPOs Application Wise

1. Bajaj Housing Finance IPO : 89.1 Lakh Applications
2. Tata Tech IPO : 73.6 Lakh Applications
3. LIC IPO : 73.4 Lakh Applications
4. Reliance Power IPO : 48 Lakh Applications
5. Motisons Jewellers IPO : 47.5 Lakh Applications

KRN Heat Exchanger IPO to join this list. Applications so far 48.4Lakh"
2024-09-27 04:23:07+00:00,-1001236360901,"Big Accident in Phoenix Overseas SME IPO Listing

Last GMP was 80000
Listed Flat

SME IPOs are losing their charm"
2024-09-27 04:16:16+00:00,-1001236360901,"Accident in SME IPO

BikeWo SME IPO Lists at Discount.
Loss of 34000 per lot

Last GMP was 20000

Two back-to-back accidents in SME IPOs. Yesterday, it was Kalana Ispat."
2024-09-27 03:42:50+00:00,-1001236360901,
2024-09-27 03:13:27+00:00,-1001236360901,"Manba Finance IPO Allotment Link

https://linkintime.co.in/initial_offer/public-issues.html"
2024-09-26 17:54:13+00:00,-1001236360901,"KRN Heat Exchanger IPO Latest GMP

275 (New High)"
2024-09-26 16:16:45+00:00,-1001236360901,"KRN Heat Exchanger IPO Day 2

https://youtu.be/GHne24O2ptY?si=jcRRv0kzpuF9HkVR"
2024-09-26 14:01:41+00:00,-1001236360901,"Hyundai IPO Latest GMP

735

Application 
bHNI 30500
sHNI 7000
Retail 4000"
2024-09-26 13:11:10+00:00,-1001236360901,"KRN Heat Exchanger IPO Day 2 Subscriptions 

QIB 215Cr 3.16x

Application Wise
bHNI 36672 21x
sHNI 150228 172x
Retail 3531107 41.74x

GMP 260 (118%)"
2024-09-26 11:04:30+00:00,-1001236360901,
2024-09-26 08:22:08+00:00,-1001236360901,"Latest GMP

KRN 253 (115%)
bHNI 2500

Diffusion 90 (54%) New High

SD Retail SME 20000"
2024-09-26 06:41:08+00:00,-1001236360901,"SME IPO GMPs

SD Retail 30000
Phoenix 80000
BikeWo 14000
WOL3D 85000
Rappid 60000
Thinking 90000
TechEra 32000
Unilex 20000
Sahasra 75000"
2024-09-26 05:11:35+00:00,-1001236360901,"KRN Heat Exchanger IPO Latest GMP

251 (114%)

Application
bHNI 2300"
2024-09-26 03:51:10+00:00,-1001236360901,
2024-09-25 17:58:33+00:00,-1001236360901,"GMP Closing Rates for Today

Hyundai 750
KRN 251 (114%) New High
Manba 58 (48%)
Diffusion 80 (48%)"
2024-09-25 14:55:28+00:00,-1001236360901,Diffusion Engineers IPO Anchor List
2024-09-25 11:39:47+00:00,-1001236360901,"Manba Finance IPO Day 3 FINAL Subscriptions Figures 

QIBs 4481Cr 148x

Application wise
bHNI 77465 107.8x
sHNI 150693 419x
Retail 4105138 116x

Latest GMP 58 (48%)"
2024-09-25 09:29:09+00:00,-1001236360901,"Manba Finance IPO Day 3 Subscriptions Figures at 3PM

QIBs 2571Cr 85x

Application wise
bHNI 71895 100x
sHNI 133662 372x
Retail 3447015 98x

Latest GMP 58 (48%)"
2024-09-25 08:25:15+00:00,-1001236360901,"Manba Finance IPO Day 3 Subscriptions Figures at 1:55PM

QIBs 844Cr 28x

Application wise
bHNI 58163 81xx
sHNI 114008 317x
Retail 3170883 90x

Latest GMP 58 (48%)"
2024-09-25 08:09:19+00:00,-1001236360901,"Hyundai IPO Latest GMP

900

Application Rates

BHNI 29000"
2024-09-25 07:19:01+00:00,-1001236360901,"GMP Halted for NTPC Green IPO

Deals in the NTPC Green IPO has been halted in the GM due to a lack of clarity regarding the price band.

Things will resume once there is clarity on the price band."
2024-09-25 06:37:34+00:00,-1001236360901,"GMP Activated in Hyundai IPO

Application Rates

bHNI 17500
sHNI 6000
Retail 2100"
2024-09-25 05:47:13+00:00,-1001236360901,"Waaree Energies IPO Coming Next Month

Rate in Unlisted Market 2750"
2024-09-25 05:16:59+00:00,-1001236360901,"KRN Heat Exchanger IPO Fully Subscribed within No Time

GMP 239 (109%)"
2024-09-25 03:56:13+00:00,-1001236360901,"BIGGEST IPO OF ALL TIME

Hyundai IPO Gets SEBI Approval

IPO Size : 25000Cr

Expected in October"
2024-09-24 14:58:28+00:00,-1001236360901,KRN Heat Exchanger IPO Anchor List
2024-09-24 12:59:51+00:00,-1001236360901,"Swiggy IPO Expected in November

Rate in Unlisted Space 490"
2024-09-24 12:05:14+00:00,-1001236360901,"Manba Finance IPO Day 2 Subscriptions Figures

QIBs 125Cr 4.15x

Application wise
bHNI 24016 33.45x
sHNI 62592 174.35x
Retail 2151767 61.14x

Latest GMP 56 (46%)"
2024-09-24 10:29:04+00:00,-1001236360901,"Waaree Energies IPO

Please Note : There is no SHAREHOLDER QUOTA in this IPO"
